totcper	totcinc	food	alta	age	dcoast	dmiddle	dwest
1107.8	 939.0	 622.6	  31.8	39.0	0	1	0
 756.6	 900.4	 552.8	  56.8	40.5	0	1	0
1124.2	 710.4	 651.4	  32.8	40.0	0	1	0
1955.9	1663.3	 735.4	  51.5	46.5	0	1	0
2303.8	1301.3	 849.5	  73.7	34.5	0	1	0
 781.7	 851.2	 505.9	  13.2	55.0	0	1	0
2178.6	 705.0	 882.6	  63.0	33.0	0	1	0
1144.9	 944.3	 613.4	  58.2	27.5	0	1	0
 905.2	 624.8	 500.0	  14.2	54.0	0	1	0
 650.5	 607.8	 430.2	  22.3	43.0	0	1	0
 663.1	 967.0	 471.4	  28.7	31.0	0	1	0
 620.3	 473.6	 442.7	  12.4	46.5	0	1	0
 687.3	1137.5	 505.1	  32.2	31.5	0	1	0
 601.9	 590.0	 471.0	  21.3	44.0	0	1	0
 709.8	1322.5	 498.1	  24.5	39.5	0	1	0
 751.9	1149.8	 517.7	 126.4	47.0	0	1	0
 605.3	 741.5	 468.3	  36.7	34.0	0	1	0
 547.0	 722.2	 394.4	  22.6	37.5	0	1	0
1051.5	1264.0	 730.9	  20.0	45.5	0	1	0
 956.1	 759.5	 581.9	  48.2	30.0	0	1	0
 731.0	 478.0	 547.0	  60.8	31.0	0	1	0
1378.8	1256.7	 553.8	  42.0	44.0	0	1	0
1451.0	1119.6	 766.0	  59.4	38.5	0	1	0
1165.4	 594.0	 609.9	  54.8	38.5	0	1	0
 786.8	 595.8	 448.4	  37.2	42.5	0	1	0
 756.6	 767.7	 480.1	  52.3	33.5	0	1	0
 861.6	1172.6	 541.2	  72.4	41.5	0	1	0
1184.0	 266.2	 465.8	  54.2	36.5	0	1	0
 841.5	1300.3	 499.5	  62.8	30.5	0	1	0
1359.9	 884.0	 491.9	  39.4	43.0	0	1	0
 827.3	 959.7	 535.7	  26.2	47.5	0	1	0
 873.4	 829.0	 493.9	  53.5	32.5	0	1	0
2003.7	1487.3	 809.7	 144.7	41.5	0	1	0
 764.1	 711.4	 438.3	  49.8	38.5	0	1	0
 666.0	 732.3	 318.3	   2.3	58.5	0	1	0
 564.1	1333.0	 368.1	   7.0	59.0	0	1	0
 362.9	 948.0	 223.5	   2.0	45.0	0	1	0
 585.2	 893.3	 331.7	   0.0	47.0	0	1	0
 441.8	1002.7	 244.3	   2.8	35.0	0	1	0
 397.2	1636.0	 302.2	   0.8	56.0	0	1	0
 381.6	1085.7	 296.9	   4.0	43.5	0	1	0
 471.2	1053.8	 333.0	   3.7	67.5	0	1	0
 828.8	1419.0	 688.3	  21.5	64.5	0	1	0
 773.3	 921.7	 386.3	   8.8	39.0	0	1	0
 963.7	1732.5	 537.2	   9.7	40.0	0	1	0
 643.3	 653.5	 382.0	   7.5	36.0	0	1	0
1159.5	1382.7	 569.5	  14.0	34.5	0	1	0
 825.8	1334.8	 376.0	  19.0	38.0	0	1	0
 788.5	1193.7	 423.5	  12.3	37.5	0	1	0
 662.3	 609.4	 270.1	   5.4	42.0	0	1	0
1088.9	 881.8	 303.9	  16.8	42.5	0	1	0
 775.8	 546.8	 400.2	   7.2	52.0	0	1	0
 981.7	1484.7	 245.0	  11.0	44.5	0	1	0
 730.2	1765.8	 504.5	   7.8	49.0	0	1	0
 665.8	1947.0	 472.8	   6.5	40.5	0	1	0
 695.9	1724.2	 523.6	   4.2	54.5	0	1	0
 835.0	1007.7	 443.3	   5.5	41.5	0	1	0
 768.0	1266.4	 445.8	   5.8	50.0	0	1	0
 818.5	1087.3	 491.5	  13.7	38.0	0	1	0
1309.2	2434.3	 572.4	  16.5	37.0	0	1	0
1203.9	2548.0	 770.5	  12.0	68.0	0	1	0
1478.9	2332.0	 752.4	  40.5	44.5	0	1	0
1479.5	1414.0	 718.5	   5.0	56.0	0	1	0
1938.0	2063.5	 425.5	  23.0	35.0	0	1	0
 829.2	1072.4	 476.4	   3.8	49.5	0	1	0
1889.0	1556.5	1047.5	  16.5	60.0	0	1	0
1745.6	2470.7	 709.6	  87.0	50.0	0	1	0
2653.5	1945.4	 843.1	  82.8	48.0	0	1	0
1871.7	2673.2	1012.5	  95.3	35.5	0	1	0
1988.8	1930.3	 552.3	  13.7	52.0	0	1	0
 916.8	 862.8	 423.8	  36.8	33.0	0	1	0
 862.0	 513.5	 620.7	  55.0	27.5	0	1	0
1316.8	 867.7	 527.3	  24.2	38.0	0	1	0
 765.2	 569.4	 437.8	  44.0	41.0	0	1	0
 641.1	 809.6	 335.3	  32.0	32.0	0	1	0
 457.2	1050.3	 241.4	  21.5	39.0	0	1	0
1609.8	 806.3	1138.1	 102.3	64.5	0	1	0
 758.5	 634.5	 403.5	  38.2	45.0	0	1	0
 863.8	 808.8	 584.5	  71.0	44.5	0	1	0
 482.3	 255.0	 300.1	  13.0	30.5	0	1	0
 796.4	 820.0	 651.7	  58.0	60.0	0	1	0
 647.2	 456.0	 355.4	  26.6	37.5	0	1	0
 707.3	 620.2	 476.3	  44.8	34.5	0	1	0
 709.3	 594.7	 400.5	  20.5	35.0	0	1	0
3811.8	 859.2	1548.4	 238.4	49.0	0	1	0
1430.0	1138.0	 656.8	  47.2	47.0	0	1	0
 669.2	 581.8	 332.0	  20.2	48.0	0	1	0
 726.3	 543.3	 442.3	  17.7	64.0	0	1	0
 404.0	 426.4	 322.5	  26.4	53.5	0	1	0
 773.8	1078.5	 485.3	  28.3	52.5	0	1	0
 963.6	 770.0	 498.4	  50.0	59.0	0	1	0
 841.6	 990.4	 452.2	  28.0	61.0	0	1	0
 725.1	 908.8	 431.9	  74.8	33.0	0	1	0
 800.0	 594.0	 470.2	   9.7	34.5	0	1	0
 478.0	 653.8	 310.0	  15.5	48.5	0	1	0
 948.3	 816.0	 685.1	  50.5	33.5	0	1	0
 881.0	 920.5	 539.8	  42.2	47.0	0	1	0
1012.1	1882.8	 668.6	  23.5	47.5	0	1	0
 902.0	 630.5	 614.0	  78.0	65.5	0	1	0
1046.3	 739.2	 578.1	  66.0	32.5	0	1	0
1047.9	1137.8	 726.9	  36.6	33.5	0	1	0
 985.0	1554.7	 506.5	  22.8	45.0	0	1	0
1107.6	1114.7	 633.1	  40.0	37.5	0	1	0
 752.0	 824.4	 495.0	  24.0	32.5	0	1	0
1179.9	1294.3	 793.9	  54.0	37.5	0	1	0
 700.3	 904.0	 353.3	  43.8	34.0	0	1	0
 810.0	 601.0	 455.0	  16.8	33.5	0	1	0
1242.1	1344.5	 944.1	  39.5	49.5	0	1	0
 549.2	 992.3	 363.0	  18.4	30.5	0	1	0
2278.4	1846.0	 988.7	  19.5	43.0	0	1	0
1334.2	1382.0	 967.2	   7.0	59.0	0	1	0
 807.2	 854.3	 650.5	  22.3	56.0	0	1	0
1396.7	1302.5	 690.0	  39.3	43.5	0	1	0
 801.6	 466.5	 601.1	  12.5	45.0	0	1	0
1398.5	1556.3	 736.8	  38.5	44.0	0	1	0
 862.8	 493.4	 660.4	  34.2	49.0	0	1	0
 656.5	1024.6	 496.1	  46.8	48.0	0	1	0
1327.5	 868.0	 717.7	 102.6	51.0	0	1	0
 941.7	 866.0	 617.9	  26.2	41.5	0	1	0
1298.9	1291.8	 793.7	  88.6	42.5	0	1	0
2269.0	2335.0	 664.3	  60.0	39.0	0	1	0
1287.5	 933.8	 500.7	   0.0	38.0	0	1	0
2121.3	1938.4	 855.7	  67.2	55.0	0	1	0
2775.8	1583.0	1487.8	  10.3	56.0	0	1	0
2346.9	1936.0	 888.1	  55.6	55.5	0	1	0
2461.3	2038.5	 919.1	  99.0	37.0	0	1	0
2345.3	2184.8	 939.5	  22.3	49.0	0	1	0
1832.2	1831.0	 728.5	  70.5	47.5	0	1	0
1601.3	2020.2	 901.3	 116.3	55.0	0	1	0
1646.0	2078.2	 413.6	  17.2	51.5	0	1	0
1439.1	1203.2	 843.7	  82.6	41.0	0	1	0
1142.8	 756.2	 815.3	  36.2	31.5	0	1	0
1862.8	 992.8	 626.6	  71.0	39.0	0	1	0
3016.2	1593.0	1097.5	 161.2	48.5	0	1	0
1312.9	 899.0	 731.6	  66.0	45.5	0	1	0
1343.7	1196.2	 792.5	  63.0	48.0	0	1	0
1137.9	 867.4	 647.7	  43.4	43.0	0	1	0
1351.6	1007.5	 756.3	   0.0	50.0	0	1	0
1320.6	1125.2	 866.6	  51.8	49.0	0	1	0
1051.9	1134.7	 659.2	  44.0	34.5	0	1	0
1094.1	1378.6	 751.1	  90.6	54.5	0	1	0
1124.2	1109.2	 606.8	   0.0	44.5	0	1	0
1445.8	1327.3	 781.1	  37.8	41.0	0	1	0
1636.9	2121.5	1027.4	 109.3	45.5	0	1	0
1085.5	 944.5	 785.2	  21.3	41.0	0	1	0
 868.5	1012.2	 671.9	  25.2	43.0	0	1	0
2115.3	1035.5	 692.8	  45.5	30.0	0	1	0
2513.1	2283.3	 919.6	  59.3	38.5	0	1	0
1899.1	1381.7	1108.1	  26.3	37.0	0	1	0
1373.8	 937.2	 453.3	  47.2	38.0	0	1	0
3188.4	2128.0	1553.1	  63.3	48.0	0	1	0
4464.7	3035.5	1269.2	  41.0	57.5	0	1	0
2075.0	4345.3	 932.5	  85.5	43.0	0	1	0
2687.6	2400.0	1354.4	 377.2	38.5	0	1	0
1391.0	 728.2	 461.0	  40.8	30.0	0	1	0
3197.4	1684.0	1103.4	 218.5	51.5	0	1	0
1373.8	1295.0	 664.5	  57.7	30.0	0	1	0
2347.2	1955.3	1014.4	  30.5	32.0	0	1	0
1125.8	 666.7	 639.5	   4.5	49.0	0	1	0
1994.5	1924.0	 945.5	  48.7	51.5	0	1	0
1927.2	 537.3	 726.7	  16.2	44.5	0	1	0
2316.3	1603.0	 572.6	  13.7	54.5	0	1	0
4789.5	4220.5	1036.0	   7.7	36.0	0	1	0
3483.3	2756.3	1099.3	  22.3	58.5	0	1	0
2244.9	2234.3	 835.9	   3.5	40.0	0	1	0
5186.4	4227.3	1569.1	 155.0	60.0	0	1	0
1000.9	 618.0	 581.9	   0.5	42.5	0	1	0
1662.1	1514.0	 781.6	   3.5	37.5	0	1	0
1769.7	1767.2	 639.5	  23.8	42.0	0	1	0
1056.3	 720.4	 556.5	  13.2	56.0	0	1	0
1163.4	 758.5	 716.7	   2.0	60.0	0	1	0
1866.6	1752.3	 619.6	  22.7	41.0	0	1	0
1321.0	2047.2	 674.0	  34.8	31.5	0	1	0
 905.1	 580.5	 622.8	   8.5	37.5	0	1	0
 952.8	 639.5	 590.3	   0.0	55.5	0	1	0
1659.5	1158.2	 709.3	  25.4	37.0	0	1	0
1048.8	 665.5	 710.3	   1.5	64.5	0	1	0
1660.5	1763.5	1068.7	   0.0	38.0	0	1	0
3454.2	2638.3	 726.9	   3.7	41.5	0	1	0
1747.9	1668.7	 724.9	  15.0	48.0	0	1	0
1304.9	1275.8	 732.6	  41.8	35.0	0	1	0
4019.5	 719.3	 990.9	   0.0	62.5	1	0	0
1934.9	 216.8	1060.6	   6.0	49.5	1	0	0
1792.3	 232.0	 918.5	   0.0	51.0	1	0	0
2228.1	 618.0	1717.6	   0.0	70.0	1	0	0
1465.4	 355.8	1086.0	  20.6	59.5	1	0	0
5717.0	 584.5	4172.7	  76.0	56.0	1	0	0
4196.1	 243.0	3518.1	   0.0	63.5	1	0	0
1803.9	 459.3	1454.2	   1.3	30.5	1	0	0
2231.1	 252.0	1540.9	  27.4	46.0	1	0	0
5631.6	 679.0	1921.6	  20.0	31.5	1	0	0
4923.4	 810.0	2860.4	  50.0	30.0	1	0	0
3288.4	 535.5	2923.4	   0.0	74.0	1	0	0
6143.7	 691.8	3328.7	  38.5	65.5	1	0	0
7207.4	 773.0	5022.6	  39.8	44.0	1	0	0
3234.6	 369.3	2471.6	   1.3	61.5	1	0	0
5498.0	 730.7	3887.6	  10.3	67.0	1	0	0
5399.5	 441.8	2575.9	  14.0	47.0	1	0	0
5040.4	 698.7	1529.4	   0.0	56.0	1	0	0
4290.2	1005.0	1557.2	   0.0	52.0	1	0	0
2724.7	 795.5	1899.2	  12.0	51.0	1	0	0
4087.9	 500.0	1389.5	   0.0	38.0	1	0	0
2447.5	 633.3	1467.8	   0.0	48.5	1	0	0
2134.7	 624.7	1861.7	   0.0	49.5	1	0	0
5094.8	1804.5	2723.8	  45.0	62.5	1	0	0
3225.4	 567.5	1269.1	   0.0	41.0	1	0	0
2498.8	 393.0	1670.2	  21.7	41.0	1	0	0
5377.7	1424.5	3035.2	   0.0	55.0	1	0	0
3708.8	 382.5	2507.5	   0.0	38.5	1	0	0
3863.2	 357.8	1916.7	  35.2	43.5	1	0	0
3907.8	 715.7	2328.8	   0.0	39.0	1	0	0
7619.7	1134.3	2053.2	   0.0	45.5	1	0	0
3279.4	 716.2	1921.9	   4.3	40.5	1	0	0
3280.0	 426.5	2278.5	  97.7	40.5	1	0	0
6824.7	 900.7	2830.4	  61.0	48.0	1	0	0
5029.5	1100.3	1712.5	   0.0	46.0	1	0	0
3860.3	 883.7	1975.3	   0.0	52.0	1	0	0
5288.9	 565.7	1960.2	  51.8	34.0	1	0	0
3170.7	 709.0	2191.7	  14.3	35.5	1	0	0
2908.7	 389.8	1673.2	   1.8	44.5	1	0	0
3538.4	 495.8	1702.9	  35.7	50.0	1	0	0
5367.1	 186.3	1982.7	  62.3	35.5	1	0	0
4953.0	 742.0	1810.0	  28.2	48.0	1	0	0
3408.8	 574.3	2379.8	  13.3	40.5	1	0	0
2371.8	 476.7	1218.8	   9.7	47.0	1	0	0
5098.8	 758.7	 887.8	  26.0	38.0	1	0	0
4015.8	 956.0	2120.8	  43.0	31.0	1	0	0
2271.5	 223.6	 644.3	   4.2	43.5	1	0	0
1876.0	 400.2	 986.5	  12.5	35.0	1	0	0
3479.3	 646.5	1450.8	   0.0	47.5	1	0	0
1812.5	 630.3	1456.8	   2.7	46.0	1	0	0
4807.1	1024.3	3278.1	  28.3	68.5	1	0	0
5300.4	1527.0	3683.2	   0.0	33.5	1	0	0
5520.6	1998.0	3525.3	  23.0	40.0	1	0	0
5142.2	1366.8	2872.2	  12.0	53.0	1	0	0
2394.6	1295.0	1717.6	  45.6	43.0	1	0	0
4834.9	2119.0	3317.6	  17.7	44.5	1	0	0
4320.3	 836.3	2770.7	   8.3	80.0	1	0	0
3467.8	2755.0	1799.8	  88.5	42.0	1	0	0
4284.0	 960.7	2994.0	 124.0	31.5	1	0	0
2071.5	1860.0	1024.0	  18.0	46.0	1	0	0
4466.2	1880.2	 673.4	  44.2	47.0	1	0	0
5710.9	1498.2	2478.2	  51.8	76.5	1	0	0
1987.7	1634.7	 570.7	   5.3	58.0	1	0	0
3081.1	1243.7	1509.1	  18.7	64.0	1	0	0
10131.2	4082.0	3678.7	  80.0	73.5	1	0	0
7936.4	1800.0	2517.9	  50.0	59.5	1	0	0
3290.0	 450.0	1747.3	  25.0	37.0	1	0	0
2459.0	 414.0	1593.0	  18.0	38.5	1	0	0
2905.5	 585.0	1591.2	  48.3	45.5	1	0	0
4416.2	 675.0	2521.0	  62.2	40.5	1	0	0
3368.0	 600.0	1964.3	  30.0	32.5	1	0	0
2816.5	 600.0	1576.1	  83.0	41.5	1	0	0
2906.6	 438.8	1985.4	  18.5	40.5	1	0	0
2979.8	 475.0	2167.1	  48.5	44.5	1	0	0
5145.2	 893.0	2658.2	 141.3	51.5	1	0	0
4431.1	 622.3	2089.9	   3.5	43.5	1	0	0
3831.8	 388.7	2168.0	   0.0	43.5	1	0	0
2548.5	 377.8	1506.2	  33.5	37.0	1	0	0
2362.6	 282.7	1987.1	  29.7	63.5	1	0	0
3270.1	 580.7	2846.6	  45.0	52.0	1	0	0
4473.6	 504.7	2265.9	   3.5	40.5	1	0	0
5592.3	 890.0	3072.8	   0.0	65.5	1	0	0
4152.5	 482.5	2657.0	 110.8	43.0	1	0	0
3347.8	2745.7	1480.5	   9.7	32.5	1	0	0
1701.6	1928.5	1009.6	  10.0	46.0	1	0	0
1673.8	1497.2	 988.3	  10.7	44.5	1	0	0
1849.7	2352.0	 966.7	  15.0	44.5	1	0	0
2156.6	1294.3	1043.8	  95.8	50.0	1	0	0
2339.3	1069.5	1036.3	  14.0	50.0	1	0	0
3826.2	1883.3	1191.2	  79.3	49.5	1	0	0
1317.6	1085.5	 803.6	  12.5	39.5	1	0	0
3369.7	2679.5	1483.2	  70.5	60.0	1	0	0
3845.1	2944.0	1109.1	  94.2	39.5	1	0	0
3956.8	2793.7	 707.6	   9.2	39.5	1	0	0
1221.6	1118.5	 765.6	   2.0	62.0	1	0	0
2597.8	2342.0	 526.8	   0.0	33.5	1	0	0
2514.1	1627.5	 653.6	   9.0	44.5	1	0	0
6850.2	2719.8	 443.0	   8.5	46.0	1	0	0
7042.9	2116.5	 770.4	  22.5	48.5	1	0	0
1850.0	3695.0	 848.3	  79.0	34.5	1	0	0
6866.0	1251.8	 871.3	  46.5	50.5	1	0	0
 871.9	 159.5	 448.4	   5.0	61.5	1	0	0
2634.0	1644.3	 634.2	  40.3	46.0	1	0	0
2412.1	1259.0	 977.9	  47.0	47.0	1	0	0
2422.7	1143.3	 638.4	   6.5	45.5	1	0	0
2082.5	1410.8	 703.7	   1.5	46.5	1	0	0
3196.4	1299.3	1025.4	  78.3	37.5	1	0	0
2695.4	2345.0	 604.1	  31.0	38.5	1	0	0
2670.1	1593.7	 708.8	 108.7	29.5	1	0	0
2763.4	1732.2	 636.1	  31.2	44.5	1	0	0
1561.5	1123.0	 521.0	  17.5	42.0	1	0	0
3518.7	 991.5	 678.2	  47.5	39.0	1	0	0
1587.1	1256.5	 646.1	  30.0	39.0	1	0	0
2771.7	1930.5	 591.7	  59.0	36.5	1	0	0
1704.3	1526.0	 621.8	  19.2	37.0	1	0	0
1954.3	1983.3	 813.0	  11.7	34.0	1	0	0
3222.5	2352.0	 509.8	  24.3	38.5	1	0	0
1734.9	1755.2	 604.9	  15.7	33.0	1	0	0
3058.5	1945.7	1000.5	  97.0	44.0	1	0	0
3586.6	1481.8	 379.4	   0.4	51.5	1	0	0
1973.3	1056.0	 691.3	  24.3	43.5	1	0	0
2754.6	1345.2	 530.1	  17.0	46.5	1	0	0
2081.9	 799.4	 827.9	   4.0	48.5	1	0	0
 931.9	 843.8	 420.7	   4.0	40.5	1	0	0
2176.0	1382.3	1368.0	  12.3	40.5	1	0	0
1341.6	1605.7	 843.3	  27.0	30.0	1	0	0
1992.5	1108.7	1239.5	  57.8	53.5	1	0	0
2174.3	1855.3	1506.9	  31.7	37.5	1	0	0
1826.8	1495.0	1057.8	  21.3	30.5	1	0	0
1440.8	2149.7	 936.8	  33.0	32.0	1	0	0
1575.7	 979.3	1140.9	  24.8	46.5	1	0	0
1917.8	1190.0	1481.8	  11.0	41.0	1	0	0
1450.5	 881.0	1093.5	   8.8	48.0	1	0	0
1735.6	 965.5	 832.1	   8.3	43.5	1	0	0
1881.6	 951.7	1384.6	  14.3	40.0	1	0	0
2154.9	1476.5	1727.4	  45.0	48.0	1	0	0
1311.3	 949.3	 693.9	  34.0	32.5	1	0	0
3546.3	1305.5	1577.8	  48.5	42.5	1	0	0
3186.3	2384.3	1151.3	  17.0	30.0	1	0	0
1685.8	1846.8	 921.3	   8.7	37.0	1	0	0
1777.6	1680.5	1364.1	 143.0	52.5	1	0	0
5082.2	2591.7	1363.9	  32.3	51.0	1	0	0
2567.3	1946.7	 737.3	  13.7	46.0	1	0	0
3218.6	1965.7	1528.3	  56.7	31.0	1	0	0
1387.6	1242.0	 859.2	  13.0	35.0	1	0	0
2671.2	2717.3	1191.6	  41.0	39.5	1	0	0
1625.3	3901.7	 911.3	  18.0	39.5	1	0	0
1478.6	2334.0	 850.4	  15.5	33.0	1	0	0
1835.9	1261.3	1144.9	  14.7	58.5	1	0	0
1682.5	2129.7	 829.0	   5.3	45.5	1	0	0
5101.3	3491.0	1387.7	  57.7	59.0	1	0	0
2048.7	1223.0	1065.0	  29.5	44.5	1	0	0
1177.1	1142.6	 670.9	   7.8	42.0	1	0	0
1612.7	2257.7	1076.4	  23.3	63.5	1	0	0
1497.8	1138.0	 822.8	   5.5	40.0	1	0	0
2187.6	1412.2	1059.6	  34.0	38.0	1	0	0
1325.9	1424.2	1006.9	  36.7	50.5	1	0	0
3232.4	1191.5	2821.4	   8.0	69.0	1	0	0
4135.3	1600.0	3761.3	   8.2	37.5	1	0	0
1392.1	1568.3	1133.6	   0.0	35.5	1	0	0
1717.2	1401.7	 900.8	   0.0	31.5	1	0	0
3392.6	1757.7	2933.6	   8.7	35.0	1	0	0
2189.3	 976.8	1552.3	  18.8	39.0	1	0	0
2416.8	1493.5	1142.3	  31.0	42.0	1	0	0
1454.4	2376.6	1118.6	  17.4	52.0	1	0	0
2181.5	2739.7	1702.2	   7.0	33.5	1	0	0
1799.6	2239.0	1068.9	   3.8	38.0	1	0	0
1129.0	3373.7	 893.7	  17.0	55.0	1	0	0
2928.2	2655.6	 922.6	  19.2	51.0	1	0	0
1675.9	 608.0	1269.6	   3.3	54.0	1	0	0
1221.2	2900.5	1013.2	   6.8	44.0	1	0	0
1478.5	1560.2	1097.7	  11.5	37.5	1	0	0
1991.7	1485.0	1525.7	   3.7	39.5	1	0	0
1464.2	1809.2	 972.0	  20.4	46.0	1	0	0
1470.5	1770.2	1114.2	   8.0	43.0	1	0	0
1188.6	2064.2	 910.4	  11.2	56.5	1	0	0
1489.5	1857.8	1073.7	  11.6	49.0	1	0	0
1594.6	1664.7	1149.9	  29.0	30.5	1	0	0
1809.2	1567.7	1058.2	  53.7	36.0	1	0	0
1807.8	 837.3	 920.1	  15.7	52.5	1	0	0
1660.6	3321.7	 932.6	  21.3	41.0	1	0	0
1597.4	1219.3	1076.4	  57.3	29.5	1	0	0
1748.3	 307.6	1081.7	   7.8	44.0	1	0	0
 730.0	 266.0	 575.6	  33.0	47.5	1	0	0
1288.1	 789.2	 784.7	  17.2	46.0	1	0	0
2338.4	3219.3	2066.7	 343.7	50.5	1	0	0
1777.3	1223.0	1048.3	   1.0	38.5	1	0	0
3429.2	2199.5	1262.7	   0.0	41.0	1	0	0
1464.6	1288.5	1075.9	   9.2	40.0	1	0	0
1903.0	1247.3	1116.6	  80.0	31.0	1	0	0
1172.8	 254.0	 848.8	  15.0	39.0	1	0	0
1585.2	 952.7	 757.9	  11.3	43.0	1	0	0
1912.3	1871.3	1397.0	  20.0	39.5	1	0	0
1642.7	1108.2	1183.5	   0.8	37.5	1	0	0
1907.1	2032.0	1439.1	   7.0	28.5	1	0	0
2213.9	1877.7	1242.2	  27.7	44.0	1	0	0
1421.0	1114.0	1214.5	   6.5	59.5	1	0	0
1412.7	1231.3	1080.6	  10.0	46.5	1	0	0
 898.3	 724.8	 483.3	   2.0	44.0	1	0	0
1827.1	2793.2	 957.1	  26.0	45.0	1	0	0
2907.8	1907.3	1349.3	  19.5	40.0	1	0	0
1509.3	 670.2	 892.9	   0.4	45.0	1	0	0
1732.8	1343.2	1080.4	  19.4	41.5	1	0	0
2313.6	1829.7	1381.6	 119.0	37.5	1	0	0
 715.1	 882.5	 329.3	  24.0	31.0	1	0	0
1531.8	 546.8	 691.4	  12.6	36.5	1	0	0
1618.1	1627.5	 630.6	  31.3	42.5	1	0	0
2000.4	1174.7	 772.7	   1.5	32.0	1	0	0
1536.0	2056.4	 559.2	   2.6	53.0	1	0	0
1533.6	 972.2	 700.4	  18.4	41.0	1	0	0
1430.1	1592.5	 920.1	  32.0	40.5	1	0	0
1075.8	 929.4	 936.6	   7.0	48.0	1	0	0
1531.6	1675.0	1243.1	  22.5	54.5	1	0	0
3835.8	2007.0	1696.8	  87.0	47.5	1	0	0
1574.7	1587.0	1262.5	   7.0	40.0	1	0	0
1060.8	1425.0	 553.5	  18.5	44.0	1	0	0
1285.6	1388.0	 830.2	  26.3	39.5	1	0	0
1034.7	 992.3	 627.0	   9.7	28.0	1	0	0
1291.8	1644.6	 948.6	  11.4	41.5	1	0	0
1063.0	1085.6	 714.4	   6.6	39.5	1	0	0
1259.2	 898.3	 919.2	  15.3	35.0	1	0	0
1767.4	1607.0	 673.3	  31.8	44.0	1	0	0
1390.4	2370.3	 648.4	  12.7	48.5	1	0	0
1329.1	 905.8	 795.8	  12.3	30.5	1	0	0
2577.7	2182.8	 873.4	   1.2	49.5	1	0	0
1069.2	1452.2	 627.2	  11.0	34.0	1	0	0
1275.1	1034.0	 752.1	  14.0	36.5	1	0	0
2802.4	1541.7	1074.7	  64.3	34.0	0	1	0
1789.7	 305.8	 579.9	   6.4	41.0	0	1	0
1678.9	 546.8	 479.1	  28.3	36.5	0	1	0
2242.1	 661.7	 841.4	  24.7	56.0	0	1	0
2164.7	 601.3	 584.9	  31.5	41.0	0	1	0
2760.2	 333.3	 910.6	  40.3	23.5	0	1	0
3090.2	2074.0	2198.7	 231.5	51.5	0	1	0
6087.3	 264.8	 838.6	  45.7	41.5	0	1	0
2267.1	 422.3	 907.1	  41.7	26.0	0	1	0
2566.0	 460.3	1041.7	  69.2	41.5	0	1	0
2293.4	 805.0	 890.2	   9.3	36.0	0	1	0
2046.6	 302.0	1202.6	  13.0	43.0	0	1	0
3995.8	 938.0	 842.8	  90.3	26.0	0	1	0
3635.1	1242.7	1077.4	  70.7	29.5	0	1	0
7276.7	 402.0	4817.9	  21.6	40.0	0	1	0
4974.3	1442.7	2145.3	  81.7	31.0	0	1	0
3612.9	 650.0	 845.9	  33.3	40.5	0	1	0
2734.2	 525.0	 843.5	  37.0	40.5	0	1	0
3123.7	 666.7	 865.7	  50.3	33.5	0	1	0
2234.2	 396.0	 713.8	  30.8	45.5	0	1	0
2965.8	 525.0	 928.5	  38.8	37.0	0	1	0
1495.6	 450.0	 782.6	  53.8	41.0	0	1	0
2706.2	1000.0	1211.7	  40.0	45.5	0	1	0
2668.1	1366.7	1207.8	  66.7	32.5	0	1	0
1927.3	 625.0	 844.3	  52.5	49.5	0	1	0
3460.9	 745.7	1363.9	  38.7	27.0	0	1	0
2827.4	 405.3	 830.0	  24.0	30.0	0	1	0
3321.5	 910.7	1085.0	  24.3	36.0	0	1	0
2300.5	 776.5	 707.7	  53.0	32.0	0	1	0
3636.6	 958.7	 709.2	   2.0	49.0	0	1	0
4297.5	1493.0	1006.8	  51.0	41.0	0	1	0
3255.4	 289.2	 572.7	  24.3	32.5	0	1	0
1753.8	 318.0	 606.0	  39.2	41.0	0	1	0
3601.1	  83.2	 750.3	  39.7	36.5	0	1	0
3683.1	 496.8	 922.1	  40.3	30.5	0	1	0
3445.1	 749.7	 868.8	  42.0	50.5	0	1	0
1838.2	 561.8	 930.7	  14.3	36.5	0	1	0
2710.8	 515.7	 857.8	  18.0	44.5	0	1	0
2528.2	 259.3	 605.9	   3.0	27.0	0	1	0
2300.2	1670.4	1160.6	  38.4	42.5	0	1	0
2741.5	 403.0	1098.8	  42.7	40.5	0	1	0
6754.6	1687.7	1590.6	  49.0	28.5	0	1	0
2153.4	 406.6	 900.6	  38.2	45.0	0	1	0
1892.5	 226.2	1259.1	  29.8	45.5	0	1	0
3863.3	 572.8	1365.1	  39.6	48.5	0	1	0
3428.6	 560.2	1016.9	  43.5	39.5	0	1	0
4854.1	1106.7	1435.9	  77.7	38.5	0	1	0
4209.8	 840.6	1619.4	  37.2	51.0	0	1	0
5121.6	2066.5	1334.6	  42.5	47.5	0	1	0
3137.5	 508.2	1572.0	  18.0	41.5	0	1	0
4327.8	1113.3	2312.1	  84.7	47.0	0	1	0
3681.6	 837.3	1500.9	  29.3	44.5	0	1	0
1963.6	 457.0	 870.4	   0.0	36.5	0	1	0
4097.1	 518.0	1411.4	  28.7	33.0	0	1	0
1617.5	1905.7	1101.2	  47.0	32.5	0	1	0
2706.8	1072.0	1576.5	  77.0	32.5	0	1	0
2400.3	1412.7	1097.3	  49.8	38.5	0	1	0
